taxon_level	taxon_name	class_name	subclass_or_superorder_name	order_name	suborder_name	superfamily_name	family_name	subfamily_name	tribe_name	genus_name	species_name	author	STG_TIME_STAMP
species	Hemihegetotherium torresi	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Hemihegetotherium	torresi		2024/12/13 12:13:40.574
species	Hemihegetotherium trilobus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Hemihegetotherium	trilobus		2024/12/13 12:13:40.574
genus	Prohegetotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Prohegetotherium			2024/12/13 12:13:40.574
species	Prohegetotherium malalhuense	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Prohegetotherium	malalhuense		2024/12/13 12:13:40.574
species	Prohegetotherium schiaffinoi	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Prohegetotherium	schiaffinoi		2024/12/13 12:13:40.574
species	Prohegetotherium sculptum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Prohegetotherium	sculptum		2024/12/13 12:13:40.574
genus	Sallatherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Sallatherium			2024/12/13 12:13:40.574
species	Sallatherium altiplanense	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Hegetotheriinae		Sallatherium	altiplanense		2024/12/13 12:13:40.574
subfamily	Pachyrukhinae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae					2024/12/13 12:13:40.574
genus	Pachyrukhos	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Pachyrukhos			2024/12/13 12:13:40.574
species	Pachyrukhos moyani	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Pachyrukhos	moyani		2024/12/13 12:13:40.574
genus	Paedotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Paedotherium			2024/12/13 12:13:40.574
species	Paedotherium bonaerense	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Paedotherium	bonaerense		2024/12/13 12:13:40.574
species	Paedotherium minor	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Paedotherium	minor		2024/12/13 12:13:40.574
species	Paedotherium typicum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Paedotherium	typicum		2024/12/13 12:13:40.574
genus	Prosotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Prosotherium			2024/12/13 12:13:40.574
species	Prosotherium garzoni	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Prosotherium	garzoni		2024/12/13 12:13:40.574
genus	Tremacyllus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Tremacyllus			2024/12/13 12:13:40.574
species	Tremacyllus impressus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Tremacyllus	impressus		2024/12/13 12:13:40.574
species	Tremacyllus incipiens	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Hegetotheriidae	Pachyrukhinae		Tremacyllus	incipiens		2024/12/13 12:13:40.574
family	Henricosborniidae	MAMMALIA	EUTHERIA	NOTOUNGULATA			Henricosborniidae						2024/12/13 12:13:40.574
genus	Camargomendesia	MAMMALIA	EUTHERIA	NOTOUNGULATA			Henricosborniidae			Camargomendesia			2024/12/13 12:13:40.574
species	Camargomendesia pristine	MAMMALIA	EUTHERIA	NOTOUNGULATA			Henricosborniidae			Camargomendesia	pristine		2024/12/13 12:13:40.574
genus	Itaboraitherium	MAMMALIA	EUTHERIA	NOTOUNGULATA			Henricosborniidae			Itaboraitherium			2024/12/13 12:13:40.574
species	Itaboraitherium atavum	MAMMALIA	EUTHERIA	NOTOUNGULATA			Henricosborniidae			Itaboraitherium	atavum		2024/12/13 12:13:40.574
family	Homalodotheriidae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae						2024/12/13 12:13:40.574
genus	Asmodeus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Asmodeus			2024/12/13 12:13:40.574
species	Asmodeus petrasnerus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Asmodeus	petrasnerus		2024/12/13 12:13:40.574
genus	Chasicotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Chasicotherium			2024/12/13 12:13:40.574
species	Chasicotherium rothi	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Chasicotherium	rothi		2024/12/13 12:13:40.574
genus	Homalodotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Homalodotherium			2024/12/13 12:13:40.574
species	Homalodotherium cunninghami	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Homalodotherium	cunninghami		2024/12/13 12:13:40.574
species	Homalodotherium segoviae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Homalodotherium	segoviae		2024/12/13 12:13:40.574
genus	Trigonolophodon	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Trigonolophodon			2024/12/13 12:13:40.574
species	Trigonolophodon elegans	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Homalodotheriidae			Trigonolophodon	elegans		2024/12/13 12:13:40.574
genus	Trilobodon	MAMMALIA	EUTHERIA	NOTOUNGULATA			incertae sedis			Trilobodon			2024/12/13 12:13:40.574
species	Trilobodon brancoi	MAMMALIA	EUTHERIA	NOTOUNGULATA			incertae sedis			Trilobodon	brancoi		2024/12/13 12:13:40.574
family	Interatheriidae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae						2024/12/13 12:13:40.574
genus	Antepithecus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Antepithecus			2024/12/13 12:13:40.574
species	Antepithecus brachystephanus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Antepithecus	brachystephanus		2024/12/13 12:13:40.574
genus	Argyrohyrax	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Argyrohyrax			2024/12/13 12:13:40.574
species	Argyrohyrax proavus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Argyrohyrax	proavus		2024/12/13 12:13:40.574
genus	Brucemacfaddenia	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Brucemacfaddenia			2024/12/13 12:13:40.574
species	Brucemacfaddenia boliviensis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Brucemacfaddenia	boliviensis		2024/12/13 12:13:40.574
genus	Eopachyrucos	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Eopachyrucos			2024/12/13 12:13:40.574
species	Eopachyrucos ranchoverdensis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Eopachyrucos	ranchoverdensis		2024/12/13 12:13:40.574
genus	Federicoanaya	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Federicoanaya			2024/12/13 12:13:40.574
species	Federicoanaya sallaensis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Federicoanaya	sallaensis		2024/12/13 12:13:40.574
genus	Guilielmoscottia	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Guilielmoscottia			2024/12/13 12:13:40.574
species	Guilielmoscottia plicifera	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Guilielmoscottia	plicifera		2024/12/13 12:13:40.574
genus	Interatherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Interatherium			2024/12/13 12:13:40.574
species	Interatherium robustum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Interatherium	robustum		2024/12/13 12:13:40.574
genus	Johnbell	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Johnbell			2024/12/13 12:13:40.574
species	Johnbell hatcheri	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Johnbell	hatcheri		2024/12/13 12:13:40.574
genus	Miocochilius	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Miocochilius			2024/12/13 12:13:40.574
species	Miocochilius anamopodus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Miocochilius	anamopodus		2024/12/13 12:13:40.574
species	Miocochilius federicoi	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Miocochilius	federicoi		2024/12/13 12:13:40.574
genus	Notopithecus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Notopithecus			2024/12/13 12:13:40.574
species	Notopithecus adapinus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Notopithecus	adapinus		2024/12/13 12:13:40.574
genus	Progaleopithecus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Progaleopithecus			2024/12/13 12:13:40.574
genus	Protypotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Protypotherium			2024/12/13 12:13:40.574
species	Protypotherium attenuatum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Protypotherium	attenuatum		2024/12/13 12:13:40.574
species	Protypotherium australe	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Protypotherium	australe		2024/12/13 12:13:40.574
species	Protypotherium distinctum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Protypotherium	distinctum		2024/12/13 12:13:40.574
species	Protypotherium minutum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Protypotherium	minutum		2024/12/13 12:13:40.574
species	Protypotherium praerutilum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Protypotherium	praerutilum		2024/12/13 12:13:40.574
genus	Santiagorothia	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Santiagorothia			2024/12/13 12:13:40.574
species	Santiagorothia chilensis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Santiagorothia	chilensis		2024/12/13 12:13:40.574
genus	Transpithecus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Transpithecus			2024/12/13 12:13:40.574
species	Transpithecus obtentus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Interatheriidae			Transpithecus	obtentus		2024/12/13 12:13:40.574
family	Isotemnidae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae						2024/12/13 12:13:40.574
genus	Anisotemnus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Anisotemnus			2024/12/13 12:13:40.574
species	Anisotemnus distentus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Anisotemnus	distentus		2024/12/13 12:13:40.574
genus	Distylophorus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Distylophorus			2024/12/13 12:13:40.574
species	Distylophorus alouatinus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Distylophorus	alouatinus		2024/12/13 12:13:40.574
genus	Edvardocopeia	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Edvardocopeia			2024/12/13 12:13:40.574
species	Edvardocopeia sinuosa	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Edvardocopeia	sinuosa		2024/12/13 12:13:40.574
genus	Isotemnus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Isotemnus			2024/12/13 12:13:40.574
species	Isotemnus primitivus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Isotemnus	primitivus		2024/12/13 12:13:40.574
genus	Periphragnis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Periphragnis			2024/12/13 12:13:40.574
species	Periphragnis exauctus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Periphragnis	exauctus		2024/12/13 12:13:40.574
species	Periphragnis harmeri	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Periphragnis	harmeri		2024/12/13 12:13:40.574
species	Periphragnis vicentei	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Periphragnis	vicentei		2024/12/13 12:13:40.574
genus	Pleurostylodon	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Pleurostylodon			2024/12/13 12:13:40.574
species	Pleurostylodon modicus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Pleurostylodon	modicus		2024/12/13 12:13:40.574
genus	Rhyphodon	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Rhyphodon			2024/12/13 12:13:40.574
species	Rhyphodon lankesteri	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Rhyphodon	lankesteri		2024/12/13 12:13:40.574
genus	Thomashuxleya	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Thomashuxleya			2024/12/13 12:13:40.574
species	Thomashuxleya rostrata	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Isotemnidae			Thomashuxleya	rostrata		2024/12/13 12:13:40.574
family	Leontiniidae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae						2024/12/13 12:13:40.574
genus	Anayatherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Anayatherium			2024/12/13 12:13:40.574
species	Anayatherium ekecoa	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Anayatherium	ekecoa		2024/12/13 12:13:40.574
species	Anayatherium fortis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Anayatherium	fortis		2024/12/13 12:13:40.574
genus	Gualta	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Gualta			2024/12/13 12:13:40.574
species	Gualta cuyana	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Gualta	cuyana		2024/12/13 12:13:40.574
genus	Huilatherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Huilatherium			2024/12/13 12:13:40.574
species	Huilatherium pluriplicatum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Huilatherium	pluriplicatum		2024/12/13 12:13:40.574
genus	Purperia	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Purperia			2024/12/13 12:13:40.574
species	Purperia cribatidens	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Purperia	cribatidens		2024/12/13 12:13:40.574
genus	Scarrittia	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Scarrittia			2024/12/13 12:13:40.574
species	Scarrittia robusta	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Scarrittia	robusta		2024/12/13 12:13:40.574
genus	Taubatherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Taubatherium			2024/12/13 12:13:40.574
species	Taubatherium paulacoutoi	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Taubatherium	paulacoutoi		2024/12/13 12:13:40.574
genus	Termastherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Termastherium			2024/12/13 12:13:40.574
species	Termastherium flacoensis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Toxodontia		Leontiniidae			Termastherium	flacoensis		2024/12/13 12:13:40.574
family	Mesotheriidae	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae						2024/12/13 12:13:40.574
genus	Eutypotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Eutypotherium			2024/12/13 12:13:40.574
genus	Pseudotypotherium	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Pseudotypotherium			2024/12/13 12:13:40.574
species	Pseudotypotherium hystatum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Pseudotypotherium	hystatum		2024/12/13 12:13:40.574
species	Pseudotypotherium subinsigne	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Pseudotypotherium	subinsigne		2024/12/13 12:13:40.574
genus	Trachytherus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Trachytherus			2024/12/13 12:13:40.574
species	Trachytherus alloxus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Trachytherus	alloxus		2024/12/13 12:13:40.574
species	Trachytherus ramirezi	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Trachytherus	ramirezi		2024/12/13 12:13:40.574
species	Trachytherus spegazzinianus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Trachytherus	spegazzinianus		2024/12/13 12:13:40.574
species	Trachytherus subandinus	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Trachytherus	subandinus		2024/12/13 12:13:40.574
genus	Typotheriopsis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Typotheriopsis			2024/12/13 12:13:40.574
species	Typotheriopsis chasicoensis	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Typotheriopsis	chasicoensis		2024/12/13 12:13:40.574
species	Typotheriopsis internum	MAMMALIA	EUTHERIA	NOTOUNGULATA	Typotheria		Mesotheriidae			Typotheriopsis	internum		2024/12/13 12:13:40.574
